feat_set,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,val_mae,test_mae,test_mse,test_r2,trees,reg_alpha,reg_lambda
L1+L5_base,6,0.03,0.8,0.8,3,10.589275360107422,10.645476341247559,186.17152404785156,0.25684499740600586,97,,
L1+L5_base,6,0.03,0.8,0.8,5,10.610788345336914,10.651232719421387,186.52288818359375,0.25544244050979614,142,,
L1+L5_base,6,0.03,0.8,0.8,10,10.604486465454102,10.606513023376465,185.71316528320312,0.258674681186676,127,,
L1+L5_base,6,0.05,0.6,0.6,1,10.635082244873047,10.6596097946167,188.83018493652344,0.24623221158981323,75,,
L1+L5_base,6,0.05,0.6,0.6,3,10.640887260437012,10.6984281539917,188.92718505859375,0.24584507942199707,56,,
L1+L5_base,6,0.05,0.6,0.6,5,10.62340259552002,10.695570945739746,187.83848571777344,0.2501909136772156,98,,
L1+L5_base,6,0.05,0.6,0.6,10,10.579047203063965,10.648268699645996,187.45489501953125,0.2517220973968506,74,,
L1+L5_base,6,0.05,0.6,0.7,1,10.611937522888184,10.71934986114502,189.74903869628906,0.2425643801689148,85,,
L1+L5_base,6,0.05,0.6,0.7,3,10.646611213684082,10.702047348022461,188.7677001953125,0.24648165702819824,67,,
L1+L5_base,6,0.05,0.6,0.7,5,10.65758991241455,10.716334342956543,189.9175567626953,0.2418917417526245,79,,
L1+L5_base,6,0.05,0.6,0.7,10,10.634481430053711,10.673782348632812,187.6899871826172,0.25078368186950684,72,,
L1+L5_base,6,0.05,0.6,0.8,1,10.564013481140137,10.753756523132324,190.49961853027344,0.23956823348999023,82,,
L1+L5_base,6,0.05,0.6,0.8,3,10.617237091064453,10.703203201293945,189.06712341308594,0.2452864646911621,82,,
L1+L5_base,6,0.05,0.6,0.8,5,10.621600151062012,10.709948539733887,189.78512573242188,0.24242031574249268,98,,
L1+L5_base,6,0.05,0.6,0.8,10,10.627775192260742,10.744197845458984,189.29234313964844,0.24438738822937012,91,,
L1+L5_base,6,0.05,0.7,0.6,1,10.553366661071777,10.687963485717773,187.9843292236328,0.24960875511169434,69,,
L1+L5_base,6,0.05,0.7,0.6,3,10.585654258728027,10.636384963989258,186.52218627929688,0.25544530153274536,78,,
L1+L5_base,6,0.05,0.7,0.6,5,10.628226280212402,10.645859718322754,187.57081604003906,0.25125938653945923,58,,
L1+L5_base,6,0.05,0.7,0.6,10,10.673114776611328,10.69450855255127,188.82327270507812,0.24625980854034424,41,,
L1+L5_base,6,0.05,0.7,0.7,1,10.631246566772461,10.686545372009277,187.06216430664062,0.25328975915908813,59,,
L1+L5_base,6,0.05,0.7,0.7,3,10.642215728759766,10.638726234436035,186.33460998535156,0.25619399547576904,71,,
L1+L5_base,6,0.05,0.7,0.7,5,10.636356353759766,10.678278923034668,187.52391052246094,0.2514466643333435,81,,
L1+L5_base,6,0.05,0.7,0.7,10,10.611285209655762,10.703341484069824,188.2480926513672,0.24855583906173706,98,,
L1+L5_base,6,0.05,0.7,0.8,1,10.602310180664062,10.658102035522461,187.8795623779297,0.2500268816947937,126,,
L1+L5_base,6,0.05,0.7,0.8,3,10.548666954040527,10.683269500732422,187.2071533203125,0.2527109980583191,63,,
L1+L5_base,6,0.05,0.7,0.8,5,10.557517051696777,10.65652084350586,187.8233642578125,0.25025123357772827,98,,
L1+L5_base,6,0.05,0.7,0.8,10,10.593084335327148,10.698731422424316,187.54949951171875,0.2513444423675537,67,,
L1+L5_base,6,0.05,0.8,0.6,1,10.537128448486328,10.652535438537598,187.8267059326172,0.2502378821372986,71,,
L1+L5_base,6,0.05,0.8,0.6,3,10.570747375488281,10.689718246459961,188.80712890625,0.2463243007659912,51,,
L1+L5_base,6,0.05,0.8,0.6,5,10.553973197937012,10.682609558105469,188.234375,0.24861061573028564,55,,
L1+L5_base,6,0.05,0.8,0.6,10,10.550073623657227,10.659482955932617,187.9625701904297,0.24969559907913208,67,,
L1+L5_base,6,0.05,0.8,0.7,1,10.608901023864746,10.63353443145752,187.5260772705078,0.2514379620552063,88,,
L1+L5_base,6,0.05,0.8,0.7,3,10.646439552307129,10.643447875976562,188.13645935058594,0.24900144338607788,101,,
L1+L5_base,6,0.05,0.8,0.7,5,10.626764297485352,10.645957946777344,187.13980102539062,0.25297993421554565,56,,
L1+L5_base,6,0.05,0.8,0.7,10,10.605838775634766,10.685009956359863,188.5471954345703,0.2473618984222412,85,,
L1+L5_base,6,0.05,0.8,0.8,1,10.558252334594727,10.671964645385742,187.47010803222656,0.25166141986846924,80,,
L1+L5_base,6,0.05,0.8,0.8,3,10.577720642089844,10.626775741577148,187.74703979492188,0.25055593252182007,83,,
L1+L5_base,6,0.05,0.8,0.8,5,10.584805488586426,10.637489318847656,186.3216094970703,0.2562459111213684,74,,
L1+L5_base,6,0.05,0.8,0.8,10,10.565384864807129,10.667129516601562,188.066162109375,0.24928206205368042,90,,
L1+L5_base,3,0.01,0.7,0.7,3,10.541973114013672,10.56729507446289,184.80850219726562,0.2622859477996826,699,0.1,5.0
L1+L5_base,3,0.02,0.7,0.7,3,10.565128326416016,10.565342903137207,184.59548950195312,0.26313620805740356,237,0.1,5.0
L1+L5_base,3,0.03,0.7,0.7,3,10.558941841125488,10.563661575317383,184.24993896484375,0.26451557874679565,224,0.1,5.0
L1+L5_base,4,0.01,0.7,0.7,3,10.565451622009277,10.586215019226074,185.1986541748047,0.26072853803634644,441,0.1,5.0
L1+L5_base,4,0.02,0.7,0.7,3,10.565544128417969,10.574606895446777,184.61322021484375,0.2630653977394104,236,0.1,5.0
L1+L5_base,4,0.03,0.7,0.7,3,10.546490669250488,10.598152160644531,185.14175415039062,0.2609556317329407,162,0.1,5.0
L1+L5_base,5,0.01,0.7,0.7,3,10.554144859313965,10.587273597717285,185.146728515625,0.26093578338623047,380,0.1,5.0
L1+L5_base,5,0.02,0.7,0.7,3,10.571793556213379,10.616205215454102,185.48382568359375,0.25959014892578125,155,0.1,5.0
L1+L5_base,5,0.03,0.7,0.7,3,10.546218872070312,10.623398780822754,186.29660034179688,0.2563457489013672,158,0.1,5.0
L1+L5_base,3,0.01,0.7,0.7,3,10.557026863098145,10.561540603637695,184.60716247558594,0.263089656829834,496,0.5,10.0
L1+L5_base,3,0.02,0.7,0.7,3,10.551090240478516,10.555310249328613,184.41586303710938,0.26385319232940674,411,0.5,10.0
L1+L5_base,3,0.03,0.7,0.7,3,10.55521297454834,10.563032150268555,184.26608276367188,0.26445114612579346,236,0.5,10.0
L1+L5_base,4,0.01,0.7,0.7,3,10.559515953063965,10.587641716003418,185.21817016601562,0.2606505751609802,420,0.5,10.0
L1+L5_base,4,0.02,0.7,0.7,3,10.545536041259766,10.56508731842041,184.33067321777344,0.2641932964324951,235,0.5,10.0
L1+L5_base,4,0.03,0.7,0.7,3,10.558775901794434,10.59713363647461,185.1686553955078,0.2608482837677002,114,0.5,10.0
L1+L5_base,5,0.01,0.7,0.7,3,10.559110641479492,10.59760856628418,185.50503540039062,0.2595055103302002,382,0.5,10.0
L1+L5_base,5,0.02,0.7,0.7,3,10.58125114440918,10.593448638916016,185.08050537109375,0.2612001299858093,223,0.5,10.0
L1+L5_base,5,0.03,0.7,0.7,3,10.54228401184082,10.613215446472168,185.8217010498047,0.2582414746284485,162,0.5,10.0
L1+L5_base,3,0.01,0.7,0.7,3,10.556879043579102,10.564277648925781,184.59637451171875,0.2631326913833618,496,1.0,10.0
L1+L5_base,3,0.02,0.7,0.7,3,10.549980163574219,10.554875373840332,184.31298828125,0.26426392793655396,411,1.0,10.0
L1+L5_base,3,0.03,0.7,0.7,3,10.552811622619629,10.55753231048584,184.1197052001953,0.2650354504585266,227,1.0,10.0
L1+L5_base,4,0.01,0.7,0.7,3,10.553203582763672,10.585636138916016,185.1766357421875,0.26081639528274536,623,1.0,10.0
L1+L5_base,4,0.02,0.7,0.7,3,10.534204483032227,10.568603515625,184.37522888183594,0.26401543617248535,237,1.0,10.0
L1+L5_base,4,0.03,0.7,0.7,3,10.553847312927246,10.594962120056152,184.68458557128906,0.2627805471420288,200,1.0,10.0
L1+L5_base,5,0.01,0.7,0.7,3,10.561718940734863,10.600545883178711,185.633056640625,0.258994460105896,398,1.0,10.0
L1+L5_base,5,0.02,0.7,0.7,3,10.571860313415527,10.575763702392578,184.70428466796875,0.26270192861557007,223,1.0,10.0
L1+L5_base,5,0.03,0.7,0.7,3,10.536051750183105,10.625460624694824,186.45875549316406,0.2556985020637512,162,1.0,10.0
L1+L5_base,3,0.01,0.7,0.7,3,10.55826473236084,10.571943283081055,184.97061157226562,0.2616388201713562,521,0.1,1.0
L1+L5_base,3,0.02,0.7,0.7,3,10.560934066772461,10.568896293640137,184.75433349609375,0.26250213384628296,284,0.1,1.0
L1+L5_base,3,0.03,0.7,0.7,3,10.552123069763184,10.55825424194336,184.28875732421875,0.2643606662750244,281,0.1,1.0
L1+L5_base,4,0.01,0.7,0.7,3,10.564474105834961,10.576552391052246,185.04962158203125,0.2613234519958496,369,0.1,1.0
L1+L5_base,4,0.02,0.7,0.7,3,10.555957794189453,10.579439163208008,184.8016357421875,0.2623133063316345,291,0.1,1.0
L1+L5_base,4,0.03,0.7,0.7,3,10.525517463684082,10.596553802490234,184.59417724609375,0.263141393661499,172,0.1,1.0
L1+L5_base,5,0.01,0.7,0.7,3,10.570889472961426,10.609129905700684,186.18971252441406,0.25677239894866943,352,0.1,1.0
L1+L5_base,5,0.02,0.7,0.7,3,10.559197425842285,10.58658504486084,185.6038360595703,0.25911110639572144,155,0.1,1.0
L1+L5_base,5,0.03,0.7,0.7,3,10.546568870544434,10.600295066833496,185.8364715576172,0.2581825256347656,142,0.1,1.0
L1+L5_base,3,0.01,0.7,0.7,3,10.540428161621094,10.58073616027832,185.21876525878906,0.260648250579834,701,0.01,1.0
L1+L5_base,3,0.02,0.7,0.7,3,10.559216499328613,10.565727233886719,184.76414489746094,0.2624629735946655,284,0.01,1.0
L1+L5_base,3,0.03,0.7,0.7,3,10.55405044555664,10.561666488647461,184.48526000976562,0.2635762095451355,225,0.01,1.0
L1+L5_base,4,0.01,0.7,0.7,3,10.564372062683105,10.586275100708008,185.30152893066406,0.260317862033844,411,0.01,1.0
L1+L5_base,4,0.02,0.7,0.7,3,10.550603866577148,10.594639778137207,185.0860595703125,0.2611779570579529,339,0.01,1.0
L1+L5_base,4,0.03,0.7,0.7,3,10.511358261108398,10.594086647033691,184.56112670898438,0.2632734179496765,172,0.01,1.0
L1+L5_base,5,0.01,0.7,0.7,3,10.569164276123047,10.599353790283203,185.80007934570312,0.25832778215408325,352,0.01,1.0
L1+L5_base,5,0.02,0.7,0.7,3,10.564172744750977,10.583245277404785,185.33811950683594,0.2601718306541443,155,0.01,1.0
L1+L5_base,5,0.03,0.7,0.7,3,10.55097770690918,10.622723579406738,186.44680786132812,0.25574612617492676,155,0.01,1.0
